date_time,currency,Today Price,Forecasted Tomorrow Price,Price Score,Today Volume,Forecasted Tomorrow Volume,Volume Score,Today Market Cap,Forecasted Tomorrow Market Cap,Market Cap Score,Sentiment,Sentiment Score
2022-10-14 22:29:43,ETH_USD,1288.1640147020812,1287.3851411542958,0%,15374968702.82496,11356494129.974926,0%,155703285133.85605,155637565833.3611,0%,default,
2022-10-16 18:45:10,ETH_USD,1275.6937773947975,1278.3610881631932,0.21%,5743906844.859241,7927764822.295718,38.02%,154496140301.9263,154788148453.79636,0.19%,default,
2022-10-16 18:50:44,ETH_USD,1275.6937773947975,1278.3610881631932,0.21%,5743906844.859241,7927764822.295718,38.02%,154496140301.9263,154788148453.79636,0.19%,default,
2022-10-16 18:54:52,ETH_USD,1275.6937773947975,1278.3610881631932,0.21%,5743906844.859241,7927764822.295718,38.02%,154496140301.9263,154788148453.79636,0.19%,default,
2022-10-16 18:57:46,ETH_USD,1275.6937773947975,1278.3610881631932,0.21%,5743906844.859241,7927764822.295718,38.02%,154496140301.9263,154788148453.79636,0.19%,default,
2022-10-19 20:15:34,ETH_USD,1311.8067255158232,1313.552006553502,0.13%,9536615488.397163,9590698130.61352,0.57%,158082173402.60727,158233826002.708,0.1%,default,
2022-10-19 20:16:48,ETH_USD,1311.8067255158232,1313.552006553502,0.13%,9536615488.397163,9590698130.61352,0.57%,158082173402.60727,158233826002.708,0.1%,default,
2022-10-19 21:17:55,ETH_USD,1311.8067255158232,1313.552006553502,0.13%,9536615488.397163,9590698130.61352,0.57%,158082173402.60727,158233826002.708,0.1%,default,
2022-10-19 22:17:58,ETH_USD,1311.8067255158232,1313.552006553502,0.13%,9536615488.397163,9590698130.61352,0.57%,158082173402.60727,158233826002.708,0.1%,default,
2022-10-19 23:17:56,ETH_USD,1311.8067255158232,1313.552006553502,0.13%,9536615488.397163,9590698130.61352,0.57%,158082173402.60727,158233826002.708,0.1%,default,
2022-10-20 00:17:55,ETH_USD,1311.8067255158232,1313.552006553502,0.13%,9536615488.397163,9590698130.61352,0.57%,158082173402.60727,158233826002.708,0.1%,default,
2022-10-20 01:17:54,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-20 02:17:52,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-20 03:17:52,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-20 04:17:53,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-20 05:17:51,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-20 06:17:50,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-20 07:17:53,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-20 08:17:53,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-20 09:17:53,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-20 10:17:48,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-20 11:17:50,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-20 12:17:49,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-20 13:17:50,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-20 14:17:50,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-20 15:17:50,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-20 16:17:53,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-20 17:17:51,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-20 18:17:48,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-20 19:17:51,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-20 20:17:53,ETH_USD,1284.654933702257,1288.652800695,0.31%,8128527355.67816,8494090890.302826,4.5%,154808369275.81442,155187670978.6702,0.25%,default,
2022-10-27 20:59:05,ETH_USD,1568.7475855708392,1566.0280292532038,0%,24505395072.046234,18179435718.4626,0%,189173389239.5451,189065183369.7215,0%,default,
2022-10-27 22:59:28,ETH_USD,1568.7475855708392,1566.0280292532038,0%,24505395072.046234,18179435718.4626,0%,189173389239.5451,189065183369.7215,0%,default,
2022-10-27 23:59:26,ETH_USD,1568.7475855708392,1566.0280292532038,0%,24505395072.046234,18179435718.4626,0%,189173389239.5451,189065183369.7215,0%,default,
2022-10-28 01:08:03,ETH_USD,1568.7475855708392,1566.0280292532038,0%,24505395072.046234,18179435718.4626,0%,189173389239.5451,189065183369.7215,0%,default,
2022-10-27 20:06:33,ETH_USD,1568.7475855708392,1566.0280292532038,0%,24505395072.046234,18179435271.550526,0%,189173389239.5451,189065183369.722,0%,default,
2022-10-27 20:07:55,ETH_USD,1568.7475855708392,1566.0280292532038,0%,24505395072.046234,18179435271.550526,0%,189173389239.5451,189065183369.722,0%,default,
2022-10-27 21:09:15,ETH_USD,1568.7475855708392,1566.0280292532038,0%,24505395072.046234,18179435271.550526,0%,189173389239.5451,189065183369.722,0%,default,
2022-10-27 22:09:18,ETH_USD,1568.7475855708392,1566.0280292532038,0%,24505395072.046234,18179435271.550526,0%,189173389239.5451,189065183369.722,0%,default,
2022-10-27 23:09:26,ETH_USD,1568.7475855708392,1566.0280292532038,0%,24505395072.046234,18179435271.550526,0%,189173389239.5451,189065183369.722,0%,default,
2022-10-28 00:09:21,ETH_USD,1568.7475855708392,1566.0280292532038,0%,24505395072.046234,18179435271.550526,0%,189173389239.5451,189065183369.722,0%,default,
2022-10-28 01:09:36,ETH_USD,1514.8635252533977,1520.8912769242374,0.4%,17752430680.403706,15962253627.884842,0%,182723289741.9848,183277761166.17645,0.3%,default,
2022-10-28 02:09:30,ETH_USD,1514.8635252533977,1520.8912769242374,0.4%,17752430680.403706,15962253627.884842,0%,182723289741.9848,183277761166.17645,0.3%,default,
2022-10-28 03:09:34,ETH_USD,1514.8635252533977,1520.8912769242374,0.4%,17752430680.403706,15962253627.884842,0%,182723289741.9848,183277761166.17645,0.3%,default,
2022-10-28 04:09:37,ETH_USD,1514.8635252533977,1520.8912769242374,0.4%,17752430680.403706,15962253627.884842,0%,182723289741.9848,183277761166.17645,0.3%,default,
2022-10-28 05:09:32,ETH_USD,1514.8635252533977,1520.8912769242374,0.4%,17752430680.403706,15962253627.884842,0%,182723289741.9848,183277761166.17645,0.3%,default,
2022-10-28 06:09:29,ETH_USD,1514.8635252533977,1520.8912769242374,0.4%,17752430680.403706,15962253627.884842,0%,182723289741.9848,183277761166.17645,0.3%,default,
2022-10-28 07:09:32,ETH_USD,1514.8635252533977,1520.8912769242374,0.4%,17752430680.403706,15962253627.884842,0%,182723289741.9848,183277761166.17645,0.3%,default,
2022-10-28 08:09:31,ETH_USD,1514.8635252533977,1520.8912769242374,0.4%,17752430680.403706,15962253627.884842,0%,182723289741.9848,183277761166.17645,0.3%,default,
2022-10-28 09:09:31,ETH_USD,1514.8635252533977,1520.8912769242374,0.4%,17752430680.403706,15962253627.884842,0%,182723289741.9848,183277761166.17645,0.3%,default,
2022-10-28 10:09:31,ETH_USD,1514.8635252533977,1520.8912769242374,0.4%,17752430680.403706,15962253627.884842,0%,182723289741.9848,183277761166.17645,0.3%,default,
2022-10-28 11:09:35,ETH_USD,1514.8635252533977,1520.8912769242374,0.4%,17752430680.403706,15962253627.884842,0%,182723289741.9848,183277761166.17645,0.3%,default,
2022-10-28 12:09:33,ETH_USD,1514.8635252533977,1520.8912769242374,0.4%,17752430680.403706,15962253627.884842,0%,182723289741.9848,183277761166.17645,0.3%,default,
2022-10-28 13:09:32,ETH_USD,1514.8635252533977,1520.8912769242374,0.4%,17752430680.403706,15962253627.884842,0%,182723289741.9848,183277761166.17645,0.3%,default,
2022-10-28 14:09:34,ETH_USD,1514.8635252533977,1520.8912769242374,0.4%,17752430680.403706,15962253627.884842,0%,182723289741.9848,183277761166.17645,0.3%,default,
2022-10-28 15:09:34,ETH_USD,1514.8635252533977,1520.8912769242374,0.4%,17752430680.403706,15962253627.884842,0%,182723289741.9848,183277761166.17645,0.3%,default,
2022-10-28 16:09:34,ETH_USD,1514.8635252533977,1520.8912769242374,0.4%,17752430680.403706,15962253627.884842,0%,182723289741.9848,183277761166.17645,0.3%,default,
2022-10-28 17:09:33,ETH_USD,1514.8635252533977,1520.8912769242374,0.4%,17752430680.403706,15962253627.884842,0%,182723289741.9848,183277761166.17645,0.3%,default,
2022-10-28 18:09:33,ETH_USD,1514.8635252533977,1520.8912769242374,0.4%,17752430680.403706,15962253627.884842,0%,182723289741.9848,183277761166.17645,0.3%,default,
2022-10-28 19:09:34,ETH_USD,1514.8635252533977,1520.8912769242374,0.4%,17752430680.403706,15962253627.884842,0%,182723289741.9848,183277761166.17645,0.3%,default,
2022-10-29 13:25:33,ETH_USD,1555.0292135813938,1558.4399569638874,0.22%,15641652314.210123,15989599330.503805,2.22%,187324850268.18915,187748904511.15863,0.23%,default,
2022-10-29 13:29:37,ETH_USD,1555.0292135813938,1558.4399569638874,0.22%,15641652314.210123,15989599330.503805,2.22%,187324850268.18915,187748904511.15863,0.23%,default,
2022-10-29 13:32:20,ETH_USD,1555.0292135813938,1558.4399569638874,0.22%,15641652314.210123,15989599330.503805,2.22%,187324850268.18915,187748904511.15863,0.23%,default,
2022-10-29 13:37:42,ETH_USD,1555.0292135813938,1558.4399569638874,0.22%,15641652314.210123,15989599330.503805,2.22%,187324850268.18915,187748904511.15863,0.23%,default,
2022-10-29 17:58:13,ETH_USD,1555.0292135813938,1558.4399569638874,0.22%,15641652314.210123,15989599330.503805,2.22%,187324850268.18915,187748904511.15863,0.23%,default,
2022-10-29 19:47:47,ETH_USD,1555.0292135813938,1558.4399569638874,0.22%,15641652314.210123,15989599510.338625,2.22%,187324850268.18915,187748904511.15845,0.23%,default,
2022-10-29 20:48:21,ETH_USD,1555.0292135813938,1558.4399569638874,0.22%,15641652314.210123,15989599510.338625,2.22%,187324850268.18915,187748904511.15845,0.23%,default,
2022-10-29 21:48:22,ETH_USD,1555.0292135813938,1558.4399569638874,0.22%,15641652314.210123,15989599510.338625,2.22%,187324850268.18915,187748904511.15845,0.23%,default,
2022-10-29 22:25:38,ETH_USD,1555.0292135813938,1558.4399569638874,0.22%,15641652314.210123,15989599510.338625,2.22%,187324850268.18915,187748904511.15845,0.23%,default,
2022-10-29 22:25:53,ETH_USD,1555.0292135813938,1558.4399569638874,0.22%,15641652314.210123,15989599330.503805,2.22%,187324850268.18915,187748904511.15863,0.23%,default,
2022-10-29 23:26:08,ETH_USD,1555.0292135813938,1558.4399569638874,0.22%,15641652314.210123,15989599510.338625,2.22%,187324850268.18915,187748904511.15845,0.23%,default,
2022-10-29 23:26:32,ETH_USD,1555.0292135813938,1558.4399569638874,0.22%,15641652314.210123,15989599330.503805,2.22%,187324850268.18915,187748904511.15863,0.23%,default,
2022-10-30 00:26:09,ETH_USD,1555.0292135813938,1558.4399569638874,0.22%,15641652314.210123,15989599510.338625,2.22%,187324850268.18915,187748904511.15845,0.23%,default,
2022-10-30 00:26:32,ETH_USD,1555.0292135813938,1558.4399569638874,0.22%,15641652314.210123,15989599330.503805,2.22%,187324850268.18915,187748904511.15863,0.23%,default,
2022-10-30 01:26:10,ETH_USD,1555.0292135813938,1558.4399569638874,0.22%,15641652314.210123,15989599510.338625,2.22%,187324850268.18915,187748904511.15845,0.23%,default,
2022-10-30 02:26:13,ETH_USD,1555.0292135813938,1558.4399569638874,0.22%,15641652314.210123,15989599510.338625,2.22%,187324850268.18915,187748904511.15845,0.23%,default,
2022-10-30 02:58:09,ETH_USD,1555.0292135813938,1558.4399569638874,0.22%,15641652314.210123,15989599510.338625,2.22%,187324850268.18915,187748904511.15845,0.23%,default,
2022-10-30 03:28:01,ETH_USD,1555.0292135813938,1558.4399569638874,0.22%,15641652314.210123,15989599330.503805,2.22%,187324850268.18915,187748904511.15863,0.23%,default,
2022-10-30 20:53:01,ETH_USD,1619.4295836277445,1611.3206146417215,0%,17044927217.751925,16978000913.059427,0%,195052502985.67032,194075053061.7973,0%,default,
2022-10-30 22:53:37,ETH_USD,1619.4295836277445,1611.3206146417215,0%,17044927217.751925,16978000913.059427,0%,195052502985.67032,194075053061.7973,0%,default,
2022-10-30 23:53:23,ETH_USD,1619.4295836277445,1611.3206146417215,0%,17044927217.751925,16978000913.059427,0%,195052502985.67032,194075053061.7973,0%,default,
2022-10-31 00:30:07,ETH_USD,1619.4295836277445,1611.3206146417215,0%,17044927217.751925,16978000913.059427,0%,195052502985.67032,194075053061.7973,0%,default,
2022-10-31 00:41:43,ETH_USD,1619.4295836277445,1611.3206146417215,0%,17044927217.751925,16978000913.059427,0%,195052502985.67032,194075053061.7973,0%,default,
2022-11-01 15:32:55,ETH_USD,1572.979514885975,1579.4789198780459,0.41%,14900137160.396046,16115183640.57884,8.15%,189478578997.59592,190224393474.20477,0.39%,default,
2022-11-01 19:01:05,ETH_USD,1572.979514885975,1579.4789198780495,0.41%,14900137160.396046,16115183285.276201,8.15%,189478578997.59592,190224393474.2047,0.39%,default,
