snapped_at,price,market_cap,total_volume
2022-03-14 00:00:00 UTC,0.04604068062567907,187027.88560329587,4237.3770617246855
2022-03-15 00:00:00 UTC,0.045017795706124936,190698.2587882563,3952.7452352483365
2022-03-16 00:00:00 UTC,0.04606724259100437,194790.49994587508,4089.320484611998
2022-03-17 00:00:00 UTC,0.04899496340581332,180827.02291326848,4422.536741170982
2022-03-18 00:00:00 UTC,0.045839624770316695,185933.21943774127,2268.995302974898
2022-03-19 00:00:00 UTC,0.0443242142665352,180135.9434049816,2983.509020933706
2022-03-20 00:00:00 UTC,0.04796904682530216,194655.52665968396,4382.105781441527
2022-03-21 00:00:00 UTC,0.04183031200192679,169478.7322954225,7693.518822033163
2022-03-22 00:00:00 UTC,0.04194769795961792,170444.08324783642,714.3233810931517
2022-03-23 00:00:00 UTC,0.039516575850020226,160303.27242503883,4429.471284842635
2022-03-24 00:00:00 UTC,0.03940510299498579,159972.8319204338,101.84313909742552
2022-03-25 00:00:00 UTC,0.03982267910075872,161687.7237111575,904.4092010670229
2022-03-26 00:00:00 UTC,0.0398936881751891,161787.92779617064,148.8638103444166
2022-03-27 00:00:00 UTC,0.039857242060138874,158197.80186416107,3747.5325445934504
2022-03-28 00:00:00 UTC,0.03691402572747129,157988.81219258145,2407.157711444286
2022-03-29 00:00:00 UTC,0.038901637016987525,173818.90475402545,3903.859412026953
2022-03-30 00:00:00 UTC,0.0435325082713658,176572.13292641996,43021.36311968906
2022-03-31 00:00:00 UTC,0.04337576271749258,176203.31103517517,112.95056223657643
2022-04-01 00:00:00 UTC,0.04736958046705855,192165.57319203136,9159.574540224778
2022-04-02 00:00:00 UTC,0.051428921947673074,208426.3703870006,17980.626193764067
2022-04-03 00:00:00 UTC,0.055239822023915176,224680.49812866448,38793.14944543275
2022-04-04 00:00:00 UTC,0.05152198378594179,208868.71829233188,6965.664647002565
2022-04-05 00:00:00 UTC,0.04953531468317754,200842.7732566215,6107.767679653356
2022-04-06 00:00:00 UTC,0.05362626016012642,217635.7589303858,17136.398834305135
2022-04-07 00:00:00 UTC,0.04993924357579187,202754.30207371674,9805.307886938388
2022-04-08 00:00:00 UTC,0.05176185323291462,210254.46430459098,8496.261707341122
2022-04-09 00:00:00 UTC,0.0490929935028607,198993.02548859816,4132.094792884633
2022-04-10 00:00:00 UTC,0.05749977698923048,233089.38735763254,20704.108914527533
2022-04-11 00:00:00 UTC,0.0587728326511798,239220.8841058835,60879.057023468515
2022-04-12 00:00:00 UTC,0.04998180360599129,203297.85076643396,19115.160398972544
2022-04-13 00:00:00 UTC,0.04901799351690145,199294.3066454629,7905.4620597578605
2022-04-14 00:00:00 UTC,0.05276806649349606,214202.3348545277,3201.7899724739227
2022-04-15 00:00:00 UTC,0.04686985775425172,190231.79835522175,1672.37232977617
2022-04-16 00:00:00 UTC,0.04457522279264469,180940.50463623175,1968.7911409525664
2022-04-17 00:00:00 UTC,0.04557369422102927,184935.06241196685,10890.65918779847
2022-04-18 00:00:00 UTC,0.04403273306464891,178453.66388287712,3305.374290298513
2022-04-19 00:00:00 UTC,0.04446147692269343,180263.5911679006,2064.7906551132373
2022-04-20 00:00:00 UTC,0.04225931978650695,171582.79946909833,9434.366468566976
2022-04-21 00:00:00 UTC,0.040932658283252904,166292.6139144964,2992.2772392666034
2022-04-22 00:00:00 UTC,0.039686685329442375,160954.8825500495,1280.9787769823124
2022-04-23 00:00:00 UTC,0.038411465298335376,155846.45823263694,5008.1259974784025
2022-04-24 00:00:00 UTC,0.038146118826856576,154869.8583725318,4188.5000745813895
2022-04-25 00:00:00 UTC,0.03744463630071846,149420.90083975001,5703.332314167168
2022-04-26 00:00:00 UTC,0.035635539449830035,144991.46869196044,4825.388453491806
2022-04-27 00:00:00 UTC,0.03314882689805191,134488.901776593,1328.2912608110337
2022-04-28 00:00:00 UTC,0.033067625137510104,134152.7914205002,622.674618826971
2022-04-29 00:00:00 UTC,0.03550842433476976,143936.6847703475,2817.065349561371
